Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2004,1123,15,16845,-153,2,355,894,72,200,277,183,329,174,198,82,24,323
2004,1124,20,22480,-268,0,419,1050,122,226,317,247,358,216,299,123,49,330
2004,1125,8,9000,-41,2,188,472,86,92,130,95,166,118,110,57,14,139
2004,1126,21,23646,-279,0,421,1140,120,181,257,222,414,208,334,164,44,394
2004,1127,16,18032,-211,1,329,849,95,161,262,181,358,166,298,94,78,321
2004,1128,7,7896,-76,0,152,367,55,87,118,77,140,93,119,46,20,151
2004,1129,9,10161,-83,0,213,536,60,109,149,108,191,113,124,59,24,171
2004,1130,9,10170,-82,0,201,505,27,135,184,127,178,121,120,62,26,157
2004,1131,5,5655,-46,0,104,273,24,40,56,70,104,59,67,26,10,84
2004,1132,17,19244,-180,1,380,912,104,254,328,197,369,226,279,78,55,435
2004,1133,15,16995,-179,1,314,826,90,204,285,179,314,161,250,105,24,344
2004,1135,13,14755,-196,0,289,744,82,126,206,125,284,170,196,100,36,254
2004,1137,15,17055,-132,1,333,776,80,164,256,152,309,190,250,118,23,321
2004,1138,12,13656,-143,0,283,685,60,188,294,158,271,128,200,84,35,292
2004,1139,14,15946,-107,2,270,706,101,132,172,136,270,130,165,68,31,278
2004,1140,8,9120,-69,0,170,386,34,91,125,70,161,83,107,42,23,139
2004,1141,24,27384,-352,0,559,1330,165,302,452,233,500,324,422,139,43,516
2004,1142,16,18272,-193,0,371,905,100,180,259,154,345,195,250,120,47,313
2004,1143,15,17145,-145,0,331,823,52,173,276,181,329,172,219,92,35,287
2004,1144,24,27456,-471,0,600,1536,135,279,437,323,555,314,416,187,32,517
2004,1145,19,21755,-175,1,493,1139,129,190,319,245,466,286,294,111,62,383
2004,1147,12,13764,-155,0,253,619,51,170,245,126,229,129,195,92,30,278
2004,1148,14,16072,-114,0,351,819,81,126,220,205,291,172,220,97,26,222
2004,1149,22,25278,-277,3,471,1159,108,196,297,222,435,275,338,145,70,459
2004,1150,8,9200,-66,1,185,468,51,126,199,105,200,99,122,60,21,161
2004,1151,11,12661,-120,0,285,662,83,140,189,144,219,147,187,64,23,178
2004,1152,20,23040,-274,1,447,1087,90,238,369,237,357,193,269,126,54,445
2004,1153,6,6918,-52,0,152,348,38,95,143,75,146,79,87,41,43,140
2004,1154,21,24234,-427,0,399,1156,127,201,294,245,451,202,368,145,57,439
2004,1155,18,20790,-254,1,370,948,73,251,392,259,373,187,354,109,66,363
2004,1156,25,28900,-312,0,561,1394,143,303,470,314,526,286,430,165,84,512
2004,1157,15,17355,-143,2,373,896,105,168,246,202,345,188,256,90,24,331
2004,1158,9,10422,-73,1,215,544,67,127,185,101,206,106,115,63,26,195
2004,1159,14,16226,-164,0,298,761,88,176,268,152,280,171,176,78,20,273
2004,1160,10,11600,-136,0,225,545,61,140,224,112,240,107,174,49,57,195
2004,1161,16,18576,-220,0,356,843,65,220,316,163,351,175,260,83,63,397
2004,1162,17,19754,-211,1,370,892,119,187,274,171,357,249,317,112,20,409
2004,1163,6,6978,-53,0,162,383,27,47,95,99,150,97,92,29,44,116
2004,1164,14,16296,-160,0,276,723,103,133,211,147,269,153,213,86,39,273
2004,1165,16,18640,-157,2,359,928,97,219,340,214,370,181,242,126,50,312
2004,1166,8,9328,-86,2,184,446,44,92,129,91,182,88,130,48,26,166
2004,1168,17,19856,-175,4,393,996,105,227,345,247,402,218,273,103,32,366
2004,1169,16,18704,-174,1,354,878,84,210,302,175,287,183,247,149,35,357
2004,1170,15,17550,-158,1,333,900,108,202,308,199,327,183,232,117,38,365
2004,1171,24,28104,-320,0,474,1175,143,236,334,140,537,246,344,117,84,419
2004,1172,12,14064,-176,0,287,697,81,143,200,138,287,161,237,72,14,277
2004,1173,8,9384,-76,0,171,438,43,79,116,98,175,90,119,36,19,159
2004,1174,12,14088,-99,3,291,707,66,137,204,139,311,148,219,92,45,265
2004,1175,15,17625,-164,3,279,679,70,203,294,138,263,142,234,92,35,283
2004,1176,13,15288,-141,4,302,709,71,198,293,137,296,172,190,66,40,271
2004,1177,9,10593,-97,0,228,515,40,106,148,109,183,100,127,51,17,183
2004,1178,11,12958,-105,2,243,574,63,100,154,114,198,137,157,69,29,229
2004,1179,16,18864,-152,1,359,932,104,228,345,196,306,184,244,173,29,325
2004,1180,10,11800,-81,1,235,575,62,107,178,101,241,142,144,66,37,212
2004,1181,5,5905,-36,1,138,330,35,70,103,81,102,54,79,42,30,115
2004,1182,17,20094,-196,3,390,937,88,206,322,177,394,227,263,104,48,358
2004,1183,20,23660,-240,0,481,1142,96,216,319,238,439,268,326,135,41,443
2004,1184,15,17760,-173,1,366,842,81,188,301,173,317,204,281,105,29,331
2004,1185,15,17775,-232,0,323,788,46,235,379,177,320,156,254,109,41,321
2004,1186,12,14232,-134,3,291,650,78,128,200,116,243,175,211,68,18,264
2004,1187,14,16618,-135,1,317,783,68,192,297,176,340,139,223,75,61,302
2004,1189,18,21402,-276,1,424,1090,116,169,254,252,372,251,328,164,43,366
2004,1190,5,5950,-36,1,145,324,30,55,89,51,112,76,85,61,23,103
2004,1191,22,26202,-288,2,502,1156,150,279,431,193,528,299,341,76,55,477
2004,1192,12,14304,-100,1,285,702,83,122,184,138,246,155,163,86,45,243
2004,1193,11,13123,-113,6,229,627,45,145,203,149,256,115,191,70,49,225
2004,1194,19,22686,-149,5,494,1226,121,226,359,270,448,243,310,174,62,414
2004,1196,10,11960,-92,1,224,547,77,143,197,97,220,133,151,58,29,207
2004,1197,16,19152,-214,1,367,963,135,217,315,192,318,194,282,148,23,377
2004,1198,22,26356,-368,0,408,1070,88,254,394,246,466,184,419,115,58,424
2004,1199,13,15587,-99,2,282,729,113,144,218,163,280,172,204,104,40,276
2004,1200,22,26400,-395,0,459,1198,162,209,369,225,430,254,375,171,54,417
2004,1201,15,18015,-121,3,334,803,85,160,240,175,329,202,198,72,45,261
2004,1202,12,14424,-76,1,308,718,86,136,189,140,282,179,192,82,40,229
2004,1203,11,13233,-114,1,265,656,68,163,214,155,220,140,180,87,31,231
2004,1204,8,9632,-53,2,226,566,53,119,193,135,168,123,121,85,33,191
2004,1205,20,24100,-273,1,465,1197,158,170,242,243,450,287,321,130,34,365
2004,1206,9,10854,-122,1,204,521,63,106,151,115,176,109,146,63,22,169
2004,1207,15,18105,-182,0,314,870,76,160,233,197,300,164,229,120,37,316
2004,1208,13,15704,-170,1,257,667,63,156,230,158,225,141,189,91,32,249
2004,1209,9,10881,-90,1,208,488,54,83,120,109,181,117,152,50,32,162
2004,1210,9,10890,-76,2,239,544,63,134,194,96,201,122,134,69,32,221
2004,1211,2,2422,-14,0,55,138,18,18,22,37,48,28,28,10,4,35
2004,1212,18,21816,-295,4,404,1038,108,194,327,216,398,246,317,122,42,422
2004,1214,17,20638,-197,0,380,935,96,211,332,205,359,169,324,103,46,403
2004,1216,17,20672,-274,0,363,960,87,145,242,208,368,169,261,120,35,357
2004,1217,23,27991,-345,3,514,1325,132,311,449,282,509,250,439,186,67,494
2004,1218,11,13398,-85,0,256,589,56,120,163,109,203,153,154,76,25,189
2004,1219,11,13409,-199,0,248,638,35,151,238,149,219,108,209,90,22,243
2004,1220,15,18300,-144,0,376,918,74,181,276,230,337,181,250,104,49,331
2004,1221,14,17094,-101,1,294,769,72,141,248,196,254,173,211,126,49,308
2004,1222,18,21996,-223,4,372,991,102,169,276,214,420,170,274,102,89,366
2004,1224,22,26928,-201,0,475,1225,111,228,345,259,486,221,355,134,55,456
2004,1225,16,19600,-154,0,343,866,85,198,282,178,311,139,215,86,47,336
2004,1226,18,22068,-282,0,474,1071,95,187,319,154,349,252,255,156,63,327
2004,1227,7,8589,-57,0,156,381,22,82,138,99,126,82,108,47,19,116
2004,1228,6,7368,-77,0,138,354,29,50,90,90,119,80,81,32,15,123
2004,1229,19,23351,-210,1,411,958,104,168,267,173,366,220,290,118,48,388
2004,1231,15,18465,-203,2,300,861,95,182,265,190,323,164,192,78,42,292
2004,1232,19,23408,-216,0,360,971,107,162,274,183,375,178,260,129,41,314
2004,1233,18,22194,-229,1,448,1036,89,268,411,208,435,244,310,130,78,412
2004,1234,12,14808,-115,0,277,627,70,169,257,129,289,149,201,75,51,241
2004,1235,12,14820,-160,1,327,757,48,108,190,182,262,137,201,85,29,232
2004,1236,24,29664,-310,0,523,1277,133,247,388,253,542,298,377,123,72,444
2004,1237,11,13607,-69,1,255,627,70,162,242,150,235,120,147,65,14,214
2004,1238,17,21046,-193,2,339,940,88,194,305,187,366,177,297,156,49,372
2004,1239,15,18585,-208,2,342,819,102,190,291,184,305,197,286,113,76,286
2004,1240,14,17360,-181,0,353,818,88,157,240,147,268,180,198,108,25,328
2004,1241,21,26061,-230,0,484,1221,129,215,310,245,406,242,280,160,49,416
2004,1242,8,9936,-86,0,179,447,36,96,149,95,196,103,123,48,32,168
2004,1243,14,17402,-135,3,333,796,58,185,268,183,330,171,207,68,33,292
2004,1245,8,9960,-57,1,172,462,58,75,117,106,180,93,117,47,30,178
2004,1246,4,4984,-29,0,87,229,23,44,61,50,77,52,57,25,12,88
2004,1247,20,24940,-256,1,431,1128,98,251,375,250,386,187,254,130,38,370
2004,1248,10,12480,-116,1,249,543,82,107,164,89,227,148,172,50,38,189
2004,1249,18,22482,-194,1,458,1152,107,271,404,241,411,222,281,148,67,366
2004,1250,10,12500,-111,2,224,584,59,120,183,132,223,115,166,67,27,197
2004,1251,14,17514,-197,0,321,828,77,145,224,186,314,159,233,97,44,287
2004,1252,21,26292,-327,2,492,1141,118,311,477,224,452,225,359,137,57,422
2004,1253,21,26313,-294,0,458,1138,108,242,377,243,424,261,332,94,48,402
2004,1254,19,23826,-226,1,449,1082,106,254,400,224,461,225,339,109,60,374
2004,1256,15,18840,-134,1,350,859,79,162,244,202,360,166,247,64,35,279
2004,1257,9,11313,-53,3,186,488,67,136,178,78,213,108,129,61,34,200
2004,1258,14,17612,-160,1,326,841,58,163,226,179,286,162,209,90,60,293
2004,1259,27,33993,-402,0,565,1499,180,305,462,298,598,321,426,143,73,478
2004,1260,20,25200,-224,2,481,1143,91,256,380,245,428,230,315,144,89,382
2004,1261,10,12610,-125,0,200,518,69,115,173,108,226,106,152,53,33,152
2004,1263,10,12630,-102,1,211,524,71,128,176,100,241,116,160,45,23,205
2004,1264,5,6320,-43,0,98,301,16,73,104,84,102,54,69,48,20,100
2004,1265,22,27830,-294,0,499,1315,136,213,319,269,472,296,302,140,64,396
2004,1266,11,13926,-110,0,258,615,90,151,205,125,240,121,165,46,28,246
2004,1267,17,21539,-235,1,378,936,93,240,344,210,383,207,290,97,42,352
2004,1268,11,13948,-110,1,292,708,53,164,262,180,228,154,188,90,68,250
2004,1269,19,24111,-252,3,454,1121,124,190,297,259,402,258,292,111,94,324
2004,1270,16,20320,-166,0,393,956,95,264,367,228,320,194,305,119,65,431
2004,1271,21,26691,-343,2,417,1117,125,241,362,220,432,168,322,118,37,442
2004,1272,7,8904,-52,0,159,413,59,99,165,100,159,67,103,39,26,160
2004,1273,18,22914,-271,1,426,1057,126,213,314,251,377,226,312,99,65,333
2004,1274,16,20384,-142,5,389,964,98,191,264,222,314,187,250,126,43,335
2004,1275,11,14025,-124,1,208,572,63,115,164,127,217,118,150,54,14,227
2004,1276,11,14036,-99,0,244,614,57,128,192,137,240,116,161,74,46,213
2004,1277,11,14047,-105,3,248,564,62,173,213,107,211,135,169,65,14,243
2004,1278,18,23004,-192,2,423,1045,92,213,298,241,369,236,252,114,71,358
2004,1279,15,19185,-203,0,337,816,94,137,228,146,282,191,206,92,27,351
2004,1280,3,3840,-9,1,70,168,22,47,66,43,70,34,53,24,12,54
2004,1281,13,16653,-115,2,315,781,82,181,270,182,304,154,177,56,60,275
2004,1282,14,17948,-146,3,326,826,110,194,293,159,286,170,183,115,40,287
2004,1283,14,17962,-110,2,298,747,58,211,329,180,309,140,198,90,34,298
2004,1284,11,14124,-140,1,229,623,68,160,213,111,227,105,144,70,26,214
2004,1285,18,23130,-205,1,415,987,109,242,352,193,382,195,319,116,43,408
2004,1286,13,16718,-142,0,305,696,78,127,200,103,273,165,199,85,37,226
2004,1287,13,16731,-178,0,322,747,70,199,265,136,271,150,180,79,26,250
2004,1288,16,20608,-170,3,366,858,93,220,354,167,333,170,286,113,32,367
2004,1290,6,7740,-83,0,134,402,43,62,101,102,123,57,91,60,21,141
2004,1291,19,24529,-206,6,447,1133,121,212,309,246,414,228,277,128,30,413
2004,1292,12,15504,-127,0,278,652,75,141,213,127,256,106,183,66,20,264
2004,1293,5,6465,-65,0,110,285,26,54,85,55,88,61,69,30,19,101
2004,1296,19,24624,-213,0,415,1012,114,267,418,232,423,236,313,94,62,409
2004,1298,23,29854,-446,1,470,1231,101,202,345,305,472,285,466,178,49,464
2004,1299,25,32475,-507,1,498,1431,110,282,510,335,491,229,555,221,81,591
2004,1301,9,11709,-48,1,208,489,65,93,120,82,210,117,143,58,18,181
2004,1304,12,15648,-99,1,265,627,78,145,214,132,258,134,156,55,46,232
2004,1305,8,10440,-63,1,212,489,50,100,147,113,168,111,121,46,34,175
2004,1306,20,26120,-234,0,415,1036,114,201,319,218,454,222,341,122,42,348
2004,1307,14,18298,-150,0,289,723,115,170,240,151,276,155,185,67,32,264
2004,1308,14,18312,-186,1,286,757,76,151,224,165,282,153,215,64,50,235
2004,1309,14,18326,-174,2,327,797,76,166,250,166,293,143,191,86,53,254
2004,1310,9,11790,-42,1,218,499,50,143,203,114,208,128,144,50,45,189
2004,1311,21,27531,-334,1,433,1150,133,287,420,247,444,217,370,124,34,420
2004,1313,16,21008,-188,0,298,845,89,224,325,199,336,134,270,114,38,349
2004,1314,10,13140,-55,5,293,678,69,129,200,160,229,169,160,91,43,201
2004,1317,15,19755,-164,2,372,919,92,191,301,218,386,166,276,89,75,318
2004,1318,11,14498,-126,0,260,676,89,173,273,146,222,132,176,91,33,239
2004,1319,14,18466,-153,1,335,787,101,186,271,133,323,189,247,82,62,306
2004,1320,9,11880,-70,0,185,488,56,108,146,81,228,111,125,36,17,174
2004,1321,15,19815,-164,1,308,747,105,159,232,119,243,199,186,115,19,245
2004,1322,17,22474,-208,1,415,1053,80,253,400,247,411,226,294,123,61,408
2004,1323,12,15876,-98,0,259,705,86,153,215,165,248,141,134,69,49,201
2004,1324,17,22508,-181,2,411,1035,103,237,364,227,336,211,227,133,52,335
2004,1325,20,26500,-173,4,423,1092,137,291,402,241,434,222,320,130,44,428
2004,1326,16,21216,-231,0,344,858,68,228,361,216,327,171,247,100,39,369
2004,1328,10,13280,-150,2,204,568,65,124,178,113,186,88,137,77,40,222
2004,1329,3,3987,-27,2,80,190,16,49,70,42,62,35,40,22,8,76
2004,1330,12,15960,-108,2,312,743,77,142,206,149,283,200,191,81,27,233
2004,1331,11,14641,-96,5,298,650,92,162,226,103,243,176,169,58,18,240
2004,1332,12,15984,-119,1,307,716,106,169,222,124,274,184,178,52,20,255
2004,1333,16,21328,-172,4,412,1012,96,223,312,208,350,211,235,103,26,315
2004,1334,7,9338,-76,0,145,359,32,96,135,64,155,91,100,39,26,118
2004,1335,10,13350,-79,3,229,549,82,112,171,113,225,150,152,47,23,202
2004,1336,19,25384,-315,0,377,1010,94,176,268,242,402,211,299,82,38,297
2004,1337,16,21392,-159,2,413,994,116,219,307,181,318,199,173,103,37,317
2004,1338,4,5352,-10,3,93,237,14,36,55,64,94,48,66,27,13,59
2004,1339,17,22763,-215,0,377,966,119,217,311,168,346,215,228,106,52,369
2004,1340,16,21440,-141,2,361,842,54,216,338,168,384,164,290,99,49,361
2004,1341,20,26820,-343,1,419,1097,71,288,481,276,424,183,333,106,46,404
2004,1343,7,9401,-47,0,141,331,40,37,66,62,130,83,101,49,20,117
2004,1344,8,10752,-73,1,169,430,47,119,157,97,159,88,122,52,35,161
2004,1345,13,17485,-85,1,270,697,57,150,210,146,281,151,174,62,42,248
2004,1346,20,26920,-206,1,504,1232,141,249,359,234,452,300,290,113,30,449
2004,1347,16,21552,-170,1,345,937,93,194,310,200,326,157,219,136,40,309
2004,1348,12,16176,-132,0,274,729,46,136,221,215,263,118,163,74,35,231
2004,1349,10,13490,-138,0,240,571,54,141,204,105,208,118,165,64,26,209
2004,1350,12,16200,-85,1,247,655,47,162,221,131,266,119,164,83,47,256
2004,1351,13,17563,-158,2,275,734,88,139,202,152,303,148,191,87,35,253
2004,1352,15,20280,-178,0,341,780,111,181,244,123,316,169,228,74,25,297
2004,1353,12,16236,-132,0,248,682,76,137,214,160,276,117,183,72,49,237
2004,1354,11,14894,-145,0,232,622,34,172,242,166,208,97,180,86,17,239
2004,1356,4,5424,-31,0,89,238,23,48,73,54,87,43,54,35,9,93
2004,1357,15,20355,-187,1,408,984,79,184,290,210,346,208,250,106,58,331
2004,1358,15,20370,-244,0,356,882,88,202,297,188,321,238,273,96,53,283
2004,1359,16,21744,-205,4,330,742,138,133,196,86,326,232,256,65,27,276
2004,1360,26,35360,-391,0,625,1382,177,312,463,228,598,411,498,154,36,467
2004,1361,16,21776,-157,3,411,982,79,162,243,195,357,209,215,112,40,325
2004,1362,14,19068,-255,0,298,771,64,118,194,177,241,151,218,85,22,271
2004,1363,22,29986,-258,1,471,1146,126,221,325,196,419,259,287,122,34,445
2004,1364,12,16368,-103,0,245,614,62,154,225,147,229,125,203,83,26,235
2004,1365,16,21840,-201,2,336,874,104,173,261,180,329,182,236,90,32,327
2004,1366,23,31418,-531,0,516,1453,106,216,382,371,501,218,427,150,89,548
2004,1368,9,12312,-65,1,212,532,45,136,229,119,181,101,118,61,16,204
2004,1369,16,21904,-125,0,378,904,102,192,273,177,329,188,212,98,30,260
2004,1371,9,12339,-68,0,212,520,40,115,168,112,203,99,118,58,19,182
2004,1372,9,12348,-44,0,217,517,56,92,130,97,192,117,123,70,10,196
2004,1373,16,21968,-192,0,392,1005,79,207,314,255,377,215,249,96,51,370
2004,1374,18,24732,-225,1,410,986,111,199,295,197,342,213,269,129,54,291
2004,1375,16,22000,-200,1,374,935,123,160,257,209,292,168,224,94,22,349
2004,1376,10,13760,-97,1,230,575,64,114,174,130,197,123,137,74,37,193
2004,1378,20,27560,-266,0,407,1003,93,245,376,194,453,232,296,100,92,362
2004,1379,15,20685,-247,0,309,810,61,167,263,168,334,153,226,98,31,275
2004,1380,16,22080,-127,0,381,936,78,206,321,220,291,173,254,135,49,349
2004,1381,18,24858,-273,2,386,857,113,224,332,134,335,203,285,125,40,343
2004,1382,21,29022,-369,1,501,1328,148,209,301,264,423,249,278,159,43,432
2004,1383,13,17979,-121,0,306,773,115,121,187,144,270,163,201,105,54,293
2004,1384,15,20760,-194,0,334,793,75,186,261,157,283,162,214,80,30,247
2004,1385,21,29085,-291,3,492,1280,94,193,308,319,449,212,322,160,87,378
2004,1386,1,1386,-20,0,23,65,9,12,15,6,12,10,11,14,2,21
2004,1387,12,16644,-145,0,251,630,70,114,172,104,249,144,164,68,14,245
2004,1388,12,16656,-111,1,299,697,73,166,235,145,244,145,183,66,26,240
2004,1389,12,16668,-168,0,285,744,100,179,267,160,220,125,166,78,38,287
2004,1390,1,1390,-13,0,27,69,5,3,3,14,22,13,18,5,4,24
2004,1391,15,20865,-219,0,343,894,72,196,288,211,293,149,216,138,28,264
2004,1392,20,27840,-217,2,434,1046,80,268,386,213,426,203,322,136,47,390
2004,1393,7,9751,-88,0,171,439,34,71,129,109,154,87,84,57,44,144
2004,1394,11,15334,-170,0,251,624,45,123,179,144,225,153,187,70,14,202
2004,1395,17,23715,-247,1,364,946,106,226,347,184,390,199,265,102,40,325
2004,1396,13,18148,-141,0,283,784,89,127,208,188,243,103,109,104,36,228
2004,1397,13,18161,-226,1,269,713,65,196,284,161,270,136,205,66,27,281
2004,1398,20,27960,-294,0,499,1257,164,180,257,227,380,264,246,140,30,434
2004,1399,15,20985,-190,0,385,920,124,147,213,186,313,211,209,78,26,307
2004,1400,7,9800,-77,0,173,447,40,66,116,106,148,100,79,37,23,152
2004,1401,21,29421,-249,2,494,1232,117,309,461,324,445,272,327,117,28,472
2004,1402,14,19628,-154,0,310,771,91,164,246,175,285,177,210,81,22,318
2004,1403,10,14030,-108,1,234,583,34,141,199,121,209,112,135,63,32,184
2004,1404,18,25272,-261,1,439,1084,102,202,304,233,394,241,287,128,48,360
2004,1405,10,14050,-151,1,242,582,65,111,165,113,205,123,163,79,30,221
2004,1406,21,29526,-293,1,444,1154,111,245,377,253,423,274,336,135,68,397
2004,1407,5,7035,-30,0,120,311,52,49,68,71,91,62,49,38,16,74
2004,1408,17,23936,-242,0,363,958,96,191,308,218,408,203,287,95,64,343
2004,1409,20,28180,-222,4,481,1158,112,231,352,188,453,213,281,135,65,395
2004,1410,14,19740,-231,1,295,830,97,223,332,198,313,152,224,100,25,316
2004,1411,15,21165,-184,0,321,805,63,233,366,190,326,138,257,95,35,319
2004,1412,9,12708,-69,1,216,543,53,117,181,106,185,124,132,100,31,205
2004,1414,17,24038,-139,1,350,844,86,211,307,194,369,208,274,89,39,336
2004,1415,17,24055,-164,3,394,944,102,208,295,172,325,193,234,99,47,353
2004,1416,5,7080,-59,0,105,279,31,47,62,61,98,57,79,37,12,95
2004,1417,17,24089,-174,2,404,905,81,185,282,182,356,233,273,80,41,330
2004,1418,8,11344,-73,0,186,478,64,82,122,100,163,113,130,68,21,157
2004,1419,19,26961,-281,4,438,1138,115,231,360,242,415,212,346,131,55,411
2004,1420,21,29820,-191,2,465,1161,82,200,327,246,444,265,300,142,71,420
2004,1421,20,28420,-348,0,442,1177,141,181,295,239,422,256,313,128,86,344
2004,1422,17,24174,-192,4,456,1052,103,196,263,206,368,223,289,129,68,336
2004,1423,15,21345,-125,3,308,812,85,150,232,174,310,163,234,115,19,322
2004,1424,12,17088,-101,1,287,646,64,201,289,117,243,136,184,88,38,254
2004,1425,15,21375,-189,1,376,924,99,201,333,204,317,191,223,126,45,317
2004,1426,12,17112,-149,0,260,627,46,179,245,133,254,117,222,76,28,205
2004,1427,12,17124,-135,2,258,638,91,144,230,141,249,139,216,74,31,244
2004,1428,8,11424,-110,0,163,382,37,68,112,75,166,83,123,34,21,162
2004,1429,3,4287,-16,0,61,147,18,27,41,34,51,34,34,14,7,44
2004,1431,7,10017,-104,0,154,408,33,109,148,80,158,91,107,44,24,144
2004,1433,7,10031,-95,0,146,355,42,68,123,68,156,74,128,44,21,128
2004,1434,12,17208,-136,1,283,706,58,180,266,162,281,171,196,71,31,274
2004,1435,9,12915,-84,0,210,522,66,105,168,108,168,128,115,70,22,188
2004,1436,8,11488,-110,0,178,477,53,74,107,100,176,105,100,48,16,138
2004,1437,15,21555,-119,1,336,854,103,199,272,205,328,185,236,93,49,316
2004,1438,12,17256,-180,0,286,690,58,188,263,146,244,148,201,85,41,275
2004,1439,14,20146,-186,1,327,861,73,164,288,220,258,176,181,124,29,284
2004,1440,22,31680,-400,0,434,1154,96,201,325,230,462,258,402,140,52,395
2004,1441,15,21615,-171,0,340,815,67,246,336,162,317,168,276,117,18,323
2004,1442,24,34608,-378,1,516,1231,156,351,507,205,498,320,415,138,36,432
2004,1443,13,18759,-136,3,333,776,93,159,260,185,306,164,220,69,27,308
2004,1444,4,5776,-49,1,96,223,33,49,66,54,72,55,72,26,5,86
