Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2004,1138,17,1361,246,0,488,984,127,258,369,211,398,255,236,148,48,341
2004,1139,15,1031,160,4,353,799,135,190,251,144,308,195,132,87,26,270
2004,1140,19,1484,253,1,510,1011,111,353,484,199,472,313,271,152,65,377
2004,1141,5,407,36,1,135,290,45,92,131,56,122,85,79,36,12,131
2004,1142,10,799,110,1,279,569,62,179,258,114,254,152,141,82,35,186
2004,1143,13,986,135,1,344,721,75,223,355,165,309,214,175,81,47,253
2004,1144,3,244,21,0,79,186,21,65,84,45,78,52,42,22,6,75
2004,1145,10,692,75,1,244,559,76,128,191,108,259,155,136,64,21,163
2004,1147,14,1035,154,1,362,703,82,229,314,133,287,182,201,132,46,294
2004,1148,14,1070,150,4,381,763,83,225,328,163,317,234,202,108,29,225
2004,1149,4,252,62,0,93,183,17,49,84,33,123,61,66,35,23,64
2004,1150,21,1754,295,4,602,1279,175,375,578,323,559,371,322,193,65,387
2004,1151,16,1325,163,1,452,878,116,305,415,176,390,290,246,142,41,286
2004,1152,11,791,81,1,266,571,50,209,273,123,240,154,156,87,34,234
2004,1153,24,1870,472,1,659,1425,179,373,558,319,578,402,276,196,109,443
2004,1154,3,218,30,0,79,157,23,37,49,31,74,38,49,24,19,56
2004,1155,10,775,107,1,279,556,61,156,253,139,279,172,183,82,59,159
2004,1156,2,161,21,0,44,99,7,66,103,30,78,27,51,16,13,60
2004,1157,12,836,134,0,293,652,75,175,242,139,311,175,185,111,26,196
2004,1158,19,1438,216,0,497,1064,162,282,393,192,498,293,292,152,98,336
2004,1159,13,921,77,2,327,722,86,181,248,141,326,174,191,94,21,209
2004,1160,17,1350,211,1,470,957,120,290,460,220,471,267,228,108,104,286
2004,1161,12,955,139,4,299,600,65,292,400,124,338,198,220,82,74,272
2004,1162,9,701,101,4,233,500,85,150,202,95,233,153,171,77,13,198
2004,1163,27,2212,553,1,832,1684,184,364,572,406,823,505,363,174,244,414
2004,1164,18,1181,181,3,396,922,105,284,412,218,463,203,268,117,66,294
2004,1165,10,801,144,0,276,571,76,173,238,122,265,150,142,98,33,171
2004,1166,20,1410,279,1,485,1027,122,318,457,202,491,295,256,138,82,324
2004,1168,10,782,88,0,269,576,83,161,223,145,236,167,155,75,16,198
2004,1169,13,955,132,0,320,661,81,234,306,138,260,174,230,135,29,255
2004,1170,11,848,111,1,279,643,101,189,272,130,272,155,143,95,32,222
2004,1171,2,124,5,1,37,103,14,36,47,21,46,19,26,18,12,34
2004,1172,14,1036,156,0,340,756,113,243,339,175,387,205,222,74,16,245
2004,1173,24,1711,200,1,582,1229,161,386,578,293,650,388,338,109,72,388
2004,1174,16,1202,135,3,404,908,100,294,420,199,405,216,255,145,66,359
2004,1175,13,890,151,0,295,610,80,220,317,127,282,155,193,97,38,209
2004,1176,13,936,123,0,329,751,109,169,239,158,330,198,164,106,51,223
2004,1177,21,1524,193,2,541,1122,113,329,470,253,530,312,276,120,54,339
2004,1178,19,1299,266,0,471,981,109,248,348,217,422,284,248,144,54,335
2004,1179,11,819,92,4,264,603,66,225,324,146,244,140,187,132,26,175
2004,1180,18,1404,234,1,492,1001,143,277,393,167,458,311,222,156,71,325
2004,1181,27,2171,509,1,744,1541,195,488,660,348,629,402,375,257,188,484
2004,1182,12,966,165,0,338,667,87,203,280,133,305,217,164,69,51,206
2004,1183,4,331,38,1,116,220,20,79,104,37,105,76,62,34,11,84
2004,1184,12,951,152,2,324,647,94,209,313,121,292,222,147,85,35,217
2004,1185,10,810,161,1,281,554,60,188,263,120,262,161,170,76,27,200
2004,1186,16,1179,187,0,402,803,95,280,380,140,350,265,215,110,24,305
2004,1187,12,911,213,0,315,676,62,219,334,171,333,161,163,96,58,212
2004,1189,10,766,94,3,265,555,78,158,212,125,246,150,160,84,21,178
2004,1190,24,1885,259,0,677,1448,143,388,565,303,628,370,384,256,139,386
2004,1191,7,529,87,0,189,369,58,93,131,58,202,135,109,37,30,127
2004,1192,16,1147,115,2,418,951,114,197,277,177,355,225,173,109,76,313
2004,1193,19,1380,215,2,477,1041,114,312,417,225,442,268,235,144,79,317
2004,1194,7,645,109,0,239,487,75,92,126,112,165,130,96,59,29,139
2004,1196,20,1641,327,1,584,1127,169,304,397,210,528,355,289,138,65,359
2004,1197,14,1077,158,0,325,710,119,308,421,151,358,187,226,102,25,280
2004,1198,3,199,25,1,71,138,16,41,65,26,76,30,64,19,13,55
2004,1199,17,1307,292,1,452,940,155,248,351,180,443,276,267,164,65,297
2004,1200,6,446,56,1,164,351,47,71,116,81,143,99,86,49,18,105
2004,1201,13,841,139,0,288,630,92,173,236,138,342,181,181,70,36,186
2004,1202,14,1045,172,0,355,754,101,234,334,144,388,220,210,118,44,237
2004,1203,18,1424,275,0,509,1006,106,300,433,224,447,298,276,156,68,325
2004,1204,18,1426,202,1,486,1108,136,318,440,238,448,309,300,198,75,399
2004,1205,7,527,74,0,183,387,56,105,137,80,184,107,122,40,31,113
2004,1206,21,1609,247,3,557,1190,133,362,538,232,548,323,327,195,69,374
2004,1207,13,1019,217,1,347,743,76,249,340,158,292,206,195,163,62,211
2004,1208,16,1188,201,2,381,837,104,322,449,218,406,240,253,145,62,308
2004,1209,18,1432,226,1,506,1044,129,291,396,216,474,308,263,146,67,336
2004,1210,23,1823,421,0,639,1324,169,376,542,268,634,383,361,214,123,458
2004,1211,27,2242,490,2,787,1497,171,497,659,298,762,500,365,172,106,427
2004,1212,9,705,129,0,252,520,67,134,206,96,249,165,130,59,25,171
2004,1214,13,990,146,0,335,709,80,240,338,160,358,173,207,90,44,276
2004,1216,11,783,106,0,268,557,72,175,242,124,265,134,180,85,16,213
2004,1217,4,277,26,0,87,200,28,75,96,45,100,46,76,26,22,77
2004,1218,18,1340,199,4,493,1065,111,243,335,239,441,309,235,111,71,296
2004,1219,17,1286,198,1,476,972,94,240,382,207,454,264,277,153,49,324
2004,1220,14,1043,131,0,371,809,97,204,321,205,359,199,213,116,61,252
2004,1221,13,895,234,0,312,695,76,195,329,163,314,215,166,166,75,212
2004,1222,9,577,70,1,198,462,45,136,206,87,222,99,104,61,62,174
2004,1224,6,394,42,0,136,308,35,87,134,56,148,64,95,49,11,142
2004,1225,13,856,118,1,283,696,65,225,302,159,293,145,158,102,44,240
2004,1226,11,834,66,2,291,608,76,176,245,71,287,181,138,77,51,199
2004,1227,24,1754,289,1,634,1352,133,353,548,313,561,376,282,191,66,431
2004,1228,24,1821,369,2,661,1366,178,321,443,271,569,423,296,173,99,450
2004,1229,9,644,106,1,206,437,56,176,235,74,233,116,125,69,27,166
2004,1231,14,1004,123,2,346,767,109,203,267,152,356,182,168,69,60,245
2004,1232,9,634,110,0,218,441,71,127,174,82,201,125,118,64,24,140
2004,1233,11,825,136,0,302,654,67,154,234,152,314,190,147,93,83,174
2004,1234,16,1209,189,3,406,864,92,305,454,174,468,276,253,131,75,283
2004,1235,16,1260,181,0,456,940,84,264,389,183,414,260,206,140,98,253
2004,1236,2,159,9,0,54,106,11,40,56,20,40,24,21,13,4,29
2004,1237,19,1551,184,7,512,1084,156,371,509,233,473,269,236,108,49,336
2004,1238,12,876,128,0,273,641,72,258,366,152,312,162,201,132,59,277
2004,1239,11,852,65,1,288,619,74,202,286,136,268,152,175,87,78,204
2004,1240,12,960,164,0,329,661,96,206,313,141,315,191,168,105,40,230
2004,1241,7,504,42,1,176,382,45,107,156,71,161,95,86,48,22,120
2004,1242,20,1606,273,1,575,1181,125,331,455,243,546,380,281,145,106,405
2004,1243,14,1034,243,0,375,794,68,216,321,176,378,256,191,83,43,227
2004,1245,21,1614,278,0,557,1182,190,310,419,221,490,384,257,170,75,370
2004,1246,26,1953,339,1,713,1476,163,364,525,304,644,416,378,212,89,465
2004,1247,10,742,111,0,250,520,73,169,224,99,245,141,151,63,21,166
2004,1248,16,1251,146,2,415,844,125,296,399,137,431,240,229,87,88,287
2004,1249,7,594,69,0,205,479,63,121,164,108,173,111,98,66,36,111
2004,1250,18,1217,172,2,413,927,113,278,372,181,461,235,244,134,66,331
2004,1251,17,1267,251,1,445,965,110,267,379,224,435,268,257,175,59,315
2004,1252,5,355,50,0,130,277,33,62,99,45,138,79,52,26,28,78
2004,1253,5,361,25,1,124,277,24,89,132,63,105,60,72,33,20,91
2004,1254,8,614,56,0,204,449,60,146,209,93,239,128,145,49,30,140
2004,1256,13,928,126,3,323,729,57,225,346,194,349,141,206,98,49,203
2004,1257,20,1550,412,0,526,1206,164,334,450,260,549,334,274,181,117,393
2004,1258,14,1015,99,2,392,793,53,178,267,144,347,237,209,105,52,252
2004,1259,1,63,6,0,20,49,8,15,23,8,31,11,16,5,3,16
2004,1260,9,724,70,2,261,558,45,157,254,119,259,144,141,81,38,180
2004,1261,18,1279,207,0,436,914,92,315,487,211,480,232,255,117,86,290
2004,1263,18,1256,195,1,419,926,126,292,409,154,504,243,257,136,81,282
2004,1264,24,1871,359,0,609,1300,151,502,653,269,556,259,308,226,101,489
2004,1265,6,375,42,0,139,310,27,70,116,63,160,86,91,51,16,90
2004,1266,16,1158,161,0,372,867,109,305,400,212,371,215,215,105,35,278
2004,1267,12,933,107,1,302,654,83,246,356,154,315,163,202,75,42,228
2004,1268,19,1520,278,3,550,1202,101,319,509,293,544,267,266,172,135,335
2004,1269,10,753,110,0,268,534,68,149,239,102,262,188,152,65,61,151
2004,1270,8,608,87,0,210,438,40,148,206,91,216,102,127,55,32,183
2004,1271,8,504,31,2,157,385,45,145,191,87,183,64,120,35,28,147
2004,1272,21,1584,266,0,534,1229,185,331,485,277,545,333,259,170,117,350
2004,1273,11,868,114,0,290,614,92,196,280,141,294,164,179,74,29,181
2004,1274,13,995,203,0,372,743,72,179,258,153,324,199,190,123,56,224
2004,1275,17,1162,148,2,373,859,118,298,425,190,378,222,195,118,32,337
2004,1276,18,1312,231,1,452,947,109,299,415,200,454,256,280,149,94,301
2004,1277,18,1341,224,1,477,900,123,264,355,157,409,292,255,140,40,361
2004,1278,12,951,143,2,331,714,77,212,297,161,317,214,161,92,69,196
2004,1279,13,865,142,0,305,660,72,183,264,118,303,183,162,102,33,251
2004,1280,25,1950,312,3,696,1470,159,399,607,370,661,349,380,233,114,401
2004,1281,16,1269,165,3,439,908,120,271,366,219,394,252,242,111,68,281
2004,1282,15,1189,248,1,395,863,143,256,357,180,359,238,177,126,42,280
2004,1283,19,1344,211,4,445,949,85,369,515,227,499,243,291,157,49,374
2004,1284,21,1515,200,0,505,1128,159,346,465,189,541,337,285,175,58,347
2004,1285,8,599,70,0,202,415,45,150,207,75,227,107,126,42,44,159
2004,1286,12,868,121,0,294,644,75,205,318,126,294,186,180,92,27,221
2004,1287,13,1008,105,0,332,665,77,267,357,132,335,207,174,84,15,181
2004,1288,11,809,87,1,277,612,78,177,286,123,230,163,162,93,15,220
2004,1290,21,1481,313,2,533,1274,161,254,392,348,498,278,254,223,72,378
2004,1291,10,731,94,1,248,557,77,158,228,108,261,122,135,72,26,188
2004,1292,15,1082,155,2,349,790,90,294,419,165,379,179,200,97,50,302
2004,1293,25,2124,407,2,776,1500,168,404,557,312,671,504,345,200,109,441
2004,1296,8,579,94,0,191,393,67,130,189,86,215,112,127,48,60,151
2004,1298,3,176,14,0,63,151,10,40,70,37,80,38,50,22,12,60
2004,1299,3,230,43,0,78,166,21,53,84,37,70,32,68,25,17,79
2004,1301,20,1553,284,0,507,1093,177,362,450,209,477,314,256,144,50,356
2004,1304,16,1199,326,0,416,840,115,252,337,185,435,263,224,120,68,286
2004,1305,22,1691,343,0,591,1274,96,413,571,289,596,316,269,149,107,374
2004,1306,10,666,95,1,227,517,65,147,209,114,252,133,153,84,35,136
2004,1307,12,904,179,0,292,602,97,223,301,102,309,198,144,74,40,195
2004,1308,11,818,142,0,276,593,78,188,259,141,272,139,153,80,53,191
2004,1309,16,1189,119,7,404,966,101,280,439,234,429,205,201,105,54,308
2004,1310,21,1825,251,3,590,1299,150,495,654,310,565,336,289,167,98,401
2004,1311,2,166,7,0,64,136,16,22,34,34,47,31,36,15,3,37
2004,1313,12,811,94,1,266,598,59,220,293,130,263,118,175,89,31,213
2004,1314,18,1542,268,0,537,1117,113,355,512,270,461,345,278,178,75,317
2004,1317,11,836,78,1,286,616,72,192,297,154,294,134,167,66,56,229
2004,1318,17,1316,170,0,446,1036,147,277,423,238,413,238,236,140,68,299
2004,1319,13,1049,120,1,353,750,115,228,297,130,365,226,200,61,54,229
2004,1320,20,1473,185,3,491,1051,149,342,466,178,523,266,242,116,40,318
2004,1321,14,907,127,0,325,701,100,157,241,100,304,235,142,123,24,207
2004,1322,8,650,92,0,232,490,53,133,190,103,240,141,130,66,40,172
2004,1323,17,1291,185,0,438,956,154,261,357,171,441,263,168,100,80,232
2004,1324,11,893,161,0,318,665,79,178,278,130,270,179,149,110,42,209
2004,1325,10,726,83,2,220,509,78,208,290,112,250,117,130,53,20,163
2004,1326,14,966,126,0,341,686,79,205,306,153,313,179,190,97,32,220
2004,1328,19,1338,284,1,468,1077,130,272,418,272,420,271,239,175,106,361
2004,1329,26,2043,442,1,758,1444,124,403,580,288,639,431,350,206,96,487
2004,1330,17,1293,209,1,448,977,118,279,379,221,460,292,260,147,77,321
2004,1331,15,1203,141,1,409,854,109,276,351,166,373,250,220,105,29,258
2004,1332,15,1171,175,1,389,792,143,250,352,148,354,260,231,87,30,267
2004,1333,11,791,88,3,283,662,55,170,249,150,250,165,142,92,32,180
2004,1334,23,1657,237,2,551,1126,145,410,551,214,573,338,323,136,70,389
2004,1335,17,1277,291,2,440,929,154,243,345,180,423,282,216,125,49,279
2004,1336,9,608,73,1,209,460,47,143,214,106,230,128,144,59,32,142
2004,1337,15,1285,154,0,450,897,106,279,389,197,363,240,215,115,40,287
2004,1338,28,1968,419,2,730,1473,120,388,595,349,665,434,332,161,144,405
2004,1339,11,863,109,2,297,615,88,181,242,90,236,185,131,73,37,219
2004,1340,9,664,88,0,225,476,48,166,239,114,247,125,137,49,39,176
2004,1341,7,476,46,0,160,375,27,129,186,78,188,84,111,41,19,137
2004,1343,19,1266,195,4,440,882,117,269,364,161,447,258,250,124,65,354
2004,1344,20,1498,274,0,525,1101,175,273,390,230,454,357,296,208,106,290
2004,1345,17,1206,229,1,407,887,91,301,400,190,393,266,226,110,61,300
2004,1346,7,542,63,0,190,418,63,99,138,77,182,133,96,55,12,146
2004,1347,10,749,85,1,259,546,78,153,245,100,255,125,135,75,33,188
2004,1348,19,1392,256,1,497,1095,108,290,411,280,497,268,280,144,66,342
2004,1349,21,1606,279,2,570,1154,110,356,494,239,514,338,325,187,81,359
2004,1350,20,1362,262,0,465,1084,134,298,414,252,486,270,254,144,93,342
2004,1351,17,1279,138,3,449,999,130,251,353,204,435,256,207,124,48,268
2004,1352,13,925,98,0,322,683,95,186,242,105,343,159,157,61,27,196
2004,1353,15,1101,169,2,362,815,112,265,355,173,400,222,216,98,107,266
2004,1354,17,1255,238,0,428,856,108,291,400,174,401,215,277,153,36,314
2004,1356,25,1818,274,0,674,1478,150,320,462,329,557,366,296,263,81,469
2004,1357,12,907,79,0,336,708,65,170,237,145,296,183,186,104,52,211
2004,1358,9,732,108,0,253,512,54,172,240,97,238,187,146,85,40,202
2004,1359,8,539,58,0,178,360,78,105,148,47,194,124,97,44,21,113
2004,1360,3,222,20,0,72,160,22,56,81,28,85,47,42,23,5,48
2004,1361,12,911,132,0,319,739,87,186,251,175,261,185,148,118,37,203
2004,1362,16,1149,141,0,413,883,87,236,357,191,393,242,255,139,47,329
2004,1363,5,328,44,2,121,264,29,57,94,46,116,65,74,33,10,98
2004,1364,15,1075,185,1,378,783,98,221,338,164,391,240,195,102,28,278
2004,1365,15,1064,145,2,362,816,111,229,319,186,356,191,189,114,49,251
2004,1366,4,270,24,1,101,226,18,50,87,45,97,41,54,36,14,84
2004,1368,16,1221,137,1,414,888,106,287,398,174,413,235,219,106,61,279
2004,1369,9,706,69,0,245,481,82,134,190,80,182,137,93,61,21,165
2004,1371,19,1445,287,2,519,1072,127,280,383,218,506,272,250,132,69,325
2004,1372,17,1198,232,0,428,932,97,245,350,192,364,208,230,152,24,344
2004,1373,14,1001,122,2,349,823,73,230,329,221,375,221,199,106,45,253
2004,1374,12,807,102,1,283,621,76,165,247,123,287,161,169,96,34,184
2004,1375,10,672,118,0,243,545,79,107,154,109,218,114,131,85,25,183
2004,1376,23,1702,366,2,601,1331,160,340,500,289,583,367,299,221,136,401
2004,1378,7,502,71,0,184,376,30,104,158,83,191,118,118,42,51,124
2004,1379,12,880,120,4,310,674,51,209,301,153,317,171,165,83,38,220
2004,1380,11,834,121,1,312,642,47,163,270,144,278,144,192,111,52,206
2004,1381,8,546,71,0,197,367,48,104,160,59,185,98,121,74,15,135
2004,1382,7,545,53,0,182,411,74,107,141,82,150,104,90,53,11,110
2004,1383,15,1149,164,1,396,871,143,214,317,163,404,214,227,136,61,304
2004,1384,13,944,111,0,320,697,70,234,313,155,284,164,171,102,27,196
2004,1385,6,402,50,0,146,328,26,84,124,82,145,78,92,57,30,105
2004,1386,27,2111,476,0,738,1525,264,371,530,265,639,453,317,242,98,456
2004,1387,18,1183,242,1,391,873,111,290,404,141,449,257,224,147,30,273
2004,1388,16,1286,286,0,414,853,128,330,452,213,432,202,272,112,55,298
2004,1389,17,1347,179,4,445,1020,159,298,413,221,424,245,212,125,62,317
2004,1390,29,2156,410,0,769,1575,151,467,622,319,734,478,401,186,129,494
2004,1391,10,729,60,4,251,577,43,184,256,138,241,127,156,99,22,201
2004,1392,10,661,65,3,230,522,53,148,218,115,226,117,134,83,29,161
2004,1393,21,1595,259,1,604,1234,87,300,454,281,538,343,274,164,148,350
2004,1394,11,871,146,0,304,594,51,212,287,129,294,178,199,91,20,202
2004,1395,12,881,143,0,296,647,79,210,298,147,292,167,163,75,30,237
2004,1396,15,1036,158,3,350,877,105,231,345,223,373,140,146,131,46,232
2004,1397,15,1209,235,0,412,832,93,292,390,195,409,290,212,101,67,232
2004,1398,6,454,47,0,154,324,48,98,146,68,121,100,63,49,12,114
2004,1399,10,821,103,2,287,598,75,172,227,126,276,163,154,73,19,183
2004,1400,23,1862,399,3,655,1432,164,388,556,383,605,315,277,172,94,431
2004,1401,7,599,122,2,209,461,54,127,176,117,179,143,90,56,7,120
2004,1402,9,682,104,0,234,489,73,141,180,90,221,140,119,73,19,182
2004,1403,22,1706,331,0,634,1287,84,354,472,241,517,360,264,201,81,351
2004,1404,8,662,109,1,230,458,60,142,209,98,213,153,127,75,21,149
2004,1405,20,1647,205,0,568,1148,152,359,487,217,485,320,290,152,44,443
2004,1406,8,528,50,0,174,414,46,134,195,89,212,112,112,58,49,154
2004,1407,23,1999,332,3,711,1566,273,304,424,318,562,422,261,277,93,329
2004,1408,10,740,105,0,256,558,61,167,246,135,295,174,165,68,53,168
2004,1409,9,677,125,0,243,495,60,131,192,83,251,123,111,81,45,154
2004,1410,10,714,89,2,234,549,74,172,233,125,263,139,154,85,36,186
2004,1411,13,906,160,1,292,681,43,279,422,156,358,147,263,103,37,230
2004,1412,20,1560,288,0,583,1260,135,259,394,252,473,386,263,241,77,402
2004,1414,10,701,52,2,231,448,60,179,260,79,247,155,162,59,31,187
2004,1415,10,726,72,2,245,528,66,170,233,88,248,135,148,69,37,174
2004,1416,24,1757,300,1,635,1337,185,302,421,298,595,427,360,219,128,432
2004,1417,11,789,77,2,294,605,46,155,248,130,297,171,169,47,32,186
2004,1418,18,1465,239,0,521,1048,150,273,395,203,408,306,248,158,34,328
2004,1419,9,646,69,0,224,506,57,141,216,120,207,114,147,74,27,185
2004,1420,7,472,88,0,169,375,31,103,157,100,173,99,98,52,28,135
2004,1421,7,457,60,0,164,344,38,91,113,56,158,96,100,67,30,101
2004,1422,10,763,104,0,275,534,50,163,226,105,253,142,172,92,43,173
2004,1423,15,993,182,0,339,772,102,213,305,152,340,197,171,123,19,256
2004,1424,17,1308,185,1,458,916,112,280,399,169,438,286,252,107,61,301
2004,1425,13,1059,94,4,370,803,92,227,313,154,345,192,205,123,48,258
2004,1426,14,1091,158,0,354,718,71,312,422,155,361,182,203,91,47,258
2004,1427,16,1277,129,3,422,944,106,327,441,205,455,214,263,119,47,311
2004,1428,23,1581,336,0,560,1146,148,313,422,255,578,314,318,104,88,380
2004,1429,24,1682,320,1,593,1142,136,360,503,248,545,374,308,132,66,341
2004,1431,22,1739,343,0,590,1173,141,418,558,218,540,381,286,159,52,351
2004,1433,23,1722,312,2,636,1295,155,295,478,302,606,316,365,158,95,399
2004,1434,17,1292,160,1,435,911,95,327,447,183,488,276,273,122,64,379
2004,1435,21,1624,357,1,562,1199,168,332,445,235,558,371,268,157,83,346
2004,1436,22,1509,239,0,537,1201,139,296,438,249,571,332,277,162,70,320
2004,1437,15,1116,165,1,382,756,113,239,326,152,377,232,245,93,63,263
2004,1438,17,1345,159,2,471,1010,120,283,430,195,422,272,209,120,72,302
2004,1439,15,1040,155,0,373,841,67,227,365,195,334,208,206,174,70,257
2004,1440,4,251,30,0,93,191,15,50,80,29,93,56,50,33,11,56
2004,1441,9,688,91,2,227,460,54,180,247,84,227,125,164,66,17,143
2004,1442,3,240,33,1,73,141,23,71,94,20,77,48,60,23,1,47
2004,1443,13,1016,181,0,358,721,89,211,338,188,300,198,177,102,28,236
2004,1444,26,2102,447,1,727,1554,182,466,649,377,638,409,327,237,77,495
2004,1447,12,893,65,1,301,687,82,209,297,167,332,162,185,59,39,207
2004,1448,19,1679,291,4,569,1159,146,395,545,268,463,320,300,194,63,389
2004,1449,19,1656,219,1,574,1154,134,374,515,229,470,329,299,145,56,398
2004,1450,12,793,150,0,263,579,72,195,242,117,261,152,148,80,21,203
2004,1451,13,942,138,1,304,638,91,243,342,130,313,145,172,59,10,228
2004,1452,15,1045,132,2,347,780,111,240,342,138,362,232,198,122,94,223
2004,1453,16,1098,135,2,371,839,107,249,347,164,387,230,218,106,35,285
2004,1454,18,1450,214,0,493,993,135,329,447,196,428,312,268,112,75,377
2004,1455,20,1462,265,0,493,1040,141,335,455,211,584,336,314,118,49,382
2004,1456,7,579,91,1,201,398,48,129,173,91,180,131,109,50,15,129
2004,1457,14,996,130,1,334,719,92,236,345,164,311,194,186,112,65,254
2004,1458,24,1718,420,1,590,1275,143,395,551,275,541,335,227,180,68,349
2004,1459,6,509,42,3,157,317,50,145,218,67,178,100,120,43,18,124
2004,1460,14,985,139,0,345,714,56,239,335,133,352,156,170,74,17,224
2004,1461,11,874,200,0,295,594,81,203,300,126,305,157,139,60,48,166
2004,1462,23,1683,364,0,586,1266,179,332,486,262,589,334,270,165,53,355
2004,1463,11,745,124,0,280,579,57,128,201,111,272,176,166,79,44,181
2004,1464,7,529,42,0,186,397,29,128,183,81,151,103,91,69,25,141
2005,1102,17,1097,273,0,378,787,146,195,266,133,290,247,165,167,30,249
2005,1103,18,1358,232,2,467,995,149,275,399,187,438,321,240,115,72,333
2005,1104,23,1823,395,3,607,1218,191,418,578,255,641,347,301,131,110,324
